gene_id,canonical_transcript
ENSG00000253813.1,ENST00000519826.1
ENSG00000253775.1,ENST00000519197.1
ENSG00000253754.1,ENST00000520037.1
ENSG00000253818.1,ENST00000519790.1
ENSG00000253770.1,ENST00000518743.1
ENSG00000253719.2,ENST00000519948.2
ENSG00000253790.1,ENST00000522680.1
ENSG00000253738.1,ENST00000522817.1
ENSG00000253733.2,ENST00000523103.1
ENSG00000253730.1,ENST00000523083.1
ENSG00000253771.1,ENST00000429698.1
ENSG00000253725.1,ENST00000522847.1
ENSG00000253793.1,ENST00000520373.1
ENSG00000253746.1,ENST00000520431.1
ENSG00000253776.1,ENST00000523745.1
ENSG00000253737.1,ENST00000518090.1
ENSG00000253795.1,ENST00000517906.1
ENSG00000253829.1,ENST00000459965.2
ENSG00000253787.1,ENST00000520762.1
ENSG00000253749.1,ENST00000523385.1
ENSG00000253823.1,ENST00000518003.1
ENSG00000253828.2,ENST00000522536.2
ENSG00000253721.1,ENST00000520803.1
ENSG00000253742.1,ENST00000521678.1
ENSG00000253728.1,ENST00000519411.1
ENSG00000253743.1,ENST00000518523.1
ENSG00000253767.1,ENST00000398604.2
ENSG00000253779.1,ENST00000521893.1
ENSG00000253783.1,ENST00000517640.1
ENSG00000253732.1,ENST00000518132.1
ENSG00000253782.1,ENST00000519032.1
ENSG00000253822.1,ENST00000517477.1
ENSG00000253740.1,ENST00000521625.1
ENSG00000253765.1,ENST00000523346.1
ENSG00000253752.1,ENST00000524184.1
ENSG00000253826.1,ENST00000519787.1
ENSG00000253759.1,ENST00000520143.1
ENSG00000253781.1,ENST00000521453.1
ENSG00000253755.1,ENST00000390555.3
ENSG00000253799.1,ENST00000517505.1
ENSG00000253796.1,ENST00000524134.1
ENSG00000253774.1,ENST00000524073.1
ENSG00000253729.3,ENST00000314191.2
ENSG00000253736.1,ENST00000523005.1
ENSG00000253816.2,ENST00000514522.2
ENSG00000253789.1,ENST00000518524.1
ENSG00000253753.1,ENST00000522374.1
ENSG00000253794.1,ENST00000519446.1
ENSG00000253773.1,ENST00000521905.1
ENSG00000253814.1,ENST00000519284.1
ENSG00000253726.1,ENST00000519427.1
ENSG00000253735.1,ENST00000521143.1
ENSG00000253762.1,ENST00000522857.1
ENSG00000253874.1,ENST00000521832.1
ENSG00000253908.1,ENST00000523026.1
ENSG00000253927.1,ENST00000523722.1
ENSG00000253833.1,ENST00000517767.1
ENSG00000253866.1,ENST00000517841.1
ENSG00000253858.1,ENST00000524312.1
ENSG00000253862.1,ENST00000518187.1
ENSG00000253841.1,ENST00000521917.1
ENSG00000253844.1,ENST00000521188.1
ENSG00000253929.1,ENST00000521586.1
ENSG00000253832.1,ENST00000522570.1
ENSG00000253939.1,ENST00000517623.1
ENSG00000253883.1,ENST00000521488.1
ENSG00000253854.1,ENST00000520562.1
ENSG00000253901.1,ENST00000518416.1
ENSG00000253860.1,ENST00000521692.1
ENSG00000253873.1,ENST00000398587.2
ENSG00000253910.1,ENST00000522605.1
ENSG00000253872.1,ENST00000519366.1
ENSG00000253932.1,ENST00000523495.1
ENSG00000253881.1,ENST00000523697.1
ENSG00000253894.1,ENST00000518739.1
ENSG00000253864.1,ENST00000518014.1
ENSG00000253834.1,ENST00000518489.1
ENSG00000253943.1,ENST00000520711.1
ENSG00000253942.1,ENST00000520123.1
ENSG00000253925.1,ENST00000517408.1
ENSG00000253924.1,ENST00000522228.1
ENSG00000253886.1,ENST00000520639.1
ENSG00000253903.1,ENST00000521869.1
ENSG00000253843.1,ENST00000519711.1
ENSG00000253871.1,ENST00000519714.1
ENSG00000253923.2,ENST00000517692.2
ENSG00000253907.1,ENST00000517893.1
ENSG00000253859.2,ENST00000524085.2
ENSG00000253900.1,ENST00000517835.1
ENSG00000253879.1,ENST00000522898.1
ENSG00000253937.1,ENST00000523491.1
ENSG00000253845.1,ENST00000517972.1
ENSG00000253878.1,ENST00000523905.1
ENSG00000253831.1,ENST00000454449.2
ENSG00000253936.1,ENST00000518422.1
ENSG00000253852.1,ENST00000517474.1
ENSG00000253838.1,ENST00000520185.1
ENSG00000253836.1,ENST00000522123.1
ENSG00000253842.1,ENST00000523554.1
ENSG00000253916.1,ENST00000523429.1
ENSG00000253846.1,ENST00000398610.2
ENSG00000253899.1,ENST00000517322.1
ENSG00000253891.1,ENST00000521681.1
ENSG00000253882.2,ENST00000494978.1
ENSG00000253941.1,ENST00000519778.1
ENSG00000253940.1,ENST00000519101.1
ENSG00000253911.1,ENST00000517397.1
ENSG00000253917.3,ENST00000281228.8
ENSG00000253887.1,ENST00000518589.1
ENSG00000253920.1,ENST00000523713.1
ENSG00000253885.1,ENST00000520038.1
ENSG00000253898.1,ENST00000522365.1
ENSG00000253947.1,ENST00000518837.1
ENSG00000253861.1,ENST00000519666.1
ENSG00000253880.1,ENST00000519555.1
ENSG00000253868.2,ENST00000520031.1
ENSG00000253931.1,ENST00000523002.1
ENSG00000253906.1,ENST00000520194.1
ENSG00000253919.1,ENST00000520248.1
ENSG00000253870.1,ENST00000519290.1
ENSG00000253839.1,ENST00000523232.1
ENSG00000253897.1,ENST00000517788.1
ENSG00000253935.1,ENST00000520107.1
ENSG00000253849.1,ENST00000523907.1
ENSG00000253915.1,ENST00000522077.1
ENSG00000253840.1,ENST00000519514.1
ENSG00000253888.1,ENST00000521408.1
ENSG00000253926.1,ENST00000519048.1
ENSG00000253889.1,ENST00000519982.1
ENSG00000253934.2,ENST00000521066.2
ENSG00000253913.1,ENST00000520756.1
ENSG00000253855.1,ENST00000520162.1
ENSG00000253895.1,ENST00000517728.1
ENSG00000253848.1,ENST00000523945.1
ENSG00000253837.1,ENST00000519692.1
ENSG00000253946.1,ENST00000524271.1
ENSG00000253875.1,ENST00000521510.1
ENSG00000253912.1,ENST00000523025.1
ENSG00000253944.1,ENST00000522768.1
ENSG00000253945.1,ENST00000523014.1
ENSG00000253869.1,ENST00000519180.1
ENSG00000253884.1,ENST00000518796.1
ENSG00000253865.1,ENST00000521756.1
ENSG00000253948.1,ENST00000521696.1
ENSG00000253896.3,ENST00000522481.3
ENSG00000253877.1,ENST00000524283.1
ENSG00000253857.1,ENST00000522559.1
ENSG00000253892.1,ENST00000518620.1
ENSG00000253930.1,ENST00000518308.1
ENSG00000253853.1,ENST00000520024.1
ENSG00000253893.2,ENST00000519726.2
ENSG00000253921.1,ENST00000518182.1
ENSG00000253851.1,ENST00000523775.1
ENSG00000253973.2,ENST00000521394.2
ENSG00000253989.1,ENST00000521454.1
ENSG00000254039.1,ENST00000518420.1
ENSG00000254013.1,ENST00000519737.1
ENSG00000254030.1,ENST00000519670.1
ENSG00000254055.1,ENST00000521215.1
ENSG00000254038.1,ENST00000523411.1
ENSG00000253955.1,ENST00000517299.1
ENSG00000253957.1,ENST00000520721.1
ENSG00000254048.1,ENST00000518011.1
ENSG00000253978.1,ENST00000519795.1
ENSG00000254029.1,ENST00000517690.1
ENSG00000253998.2,ENST00000521304.1
ENSG00000254003.1,ENST00000520993.1
ENSG00000253964.1,ENST00000520506.1
ENSG00000253997.1,ENST00000519012.1
ENSG00000253988.1,ENST00000521793.1
ENSG00000254012.1,ENST00000522888.1
ENSG00000253985.1,ENST00000518473.1
ENSG00000253958.1,ENST00000519106.1
ENSG00000254035.1,ENST00000519491.1
ENSG00000254031.1,ENST00000521685.1
ENSG00000253982.1,ENST00000518822.1
ENSG00000254049.1,ENST00000519023.1
ENSG00000254050.1,ENST00000518078.1
ENSG00000254034.1,ENST00000520055.1
ENSG00000254044.1,ENST00000518105.1
ENSG00000254020.1,ENST00000518861.1
ENSG00000253951.1,ENST00000518788.1
ENSG00000254010.1,ENST00000524320.1
ENSG00000254007.1,ENST00000518926.1
ENSG00000253983.2,ENST00000522339.2
ENSG00000253979.1,ENST00000520163.1
ENSG00000254009.1,ENST00000518423.1
ENSG00000253977.1,ENST00000517968.1
ENSG00000253993.1,ENST00000521887.1
ENSG00000254054.2,ENST00000519038.2
ENSG00000253999.1,ENST00000519131.1
ENSG00000254024.1,ENST00000520268.1
ENSG00000253960.1,ENST00000517796.1
ENSG00000253992.1,ENST00000523318.1
ENSG00000254019.1,ENST00000518520.1
ENSG00000254017.1,ENST00000519308.1
ENSG00000253965.1,ENST00000520443.1
ENSG00000254037.2,ENST00000518830.2
ENSG00000254008.1,ENST00000517704.1
ENSG00000254053.1,ENST00000522505.1
ENSG00000254004.2,ENST00000523638.1
ENSG00000254040.1,ENST00000517994.1
ENSG00000253996.1,ENST00000520338.1
ENSG00000253970.1,ENST00000521337.1
ENSG00000253994.1,ENST00000521269.1
ENSG00000254042.1,ENST00000522615.1
ENSG00000253961.1,ENST00000523365.1
ENSG00000253971.1,ENST00000518493.1
ENSG00000254046.1,ENST00000520119.1
ENSG00000254015.1,ENST00000518144.1
ENSG00000254028.1,ENST00000521444.1
ENSG00000254033.1,ENST00000518178.1
ENSG00000254021.1,ENST00000517318.1
ENSG00000254045.1,ENST00000518246.1
ENSG00000253963.1,ENST00000519345.1
ENSG00000253981.1,ENST00000523017.1
ENSG00000254011.1,ENST00000520587.1
ENSG00000253967.1,ENST00000520259.1
ENSG00000254016.2,ENST00000437882.2
ENSG00000253980.1,ENST00000519375.1
ENSG00000254047.2,ENST00000518624.2
ENSG00000254000.1,ENST00000522087.1
ENSG00000254002.1,ENST00000520375.1
ENSG00000254043.1,ENST00000520696.1
ENSG00000254018.1,ENST00000523550.1
ENSG00000253976.1,ENST00000522186.1
ENSG00000253968.1,ENST00000523205.1
ENSG00000253954.2,ENST00000522935.1
ENSG00000254006.1,ENST00000522106.1
ENSG00000254041.1,ENST00000518927.1
ENSG00000254057.1,ENST00000520962.1
ENSG00000253991.1,ENST00000519490.1
ENSG00000254036.1,ENST00000519849.1
ENSG00000254027.1,ENST00000518880.1
ENSG00000254001.1,ENST00000521879.1
ENSG00000254051.1,ENST00000518911.1
ENSG00000253949.1,ENST00000521504.1
ENSG00000254026.1,ENST00000519605.1
ENSG00000253952.1,ENST00000520730.1
ENSG00000253975.1,ENST00000518404.1
ENSG00000253995.1,ENST00000519384.1
ENSG00000253972.1,ENST00000522828.1
ENSG00000253974.1,ENST00000520444.1
ENSG00000254023.1,ENST00000523134.1
ENSG00000254025.1,ENST00000521785.1
ENSG00000253966.1,ENST00000522096.1
ENSG00000253959.1,ENST00000523242.1
ENSG00000253956.1,ENST00000522896.1
ENSG00000253986.1,ENST00000518590.1
ENSG00000254056.1,ENST00000523324.1
ENSG00000254014.1,ENST00000519351.1
ENSG00000253953.1,ENST00000519479.1
ENSG00000254052.1,ENST00000524281.1
ENSG00000254114.1,ENST00000521340.1
ENSG00000254095.1,ENST00000524017.1
ENSG00000254105.1,ENST00000521543.1
ENSG00000254164.1,ENST00000520300.1
ENSG00000254079.1,ENST00000523996.1
ENSG00000254122.1,ENST00000398594.2
ENSG00000254067.1,ENST00000518465.1
ENSG00000254109.1,ENST00000519753.1
ENSG00000254066.1,ENST00000521341.1
ENSG00000254111.1,ENST00000522643.1
ENSG00000254132.1,ENST00000520612.1
ENSG00000254094.1,ENST00000504748.1
ENSG00000254136.1,ENST00000523810.1
ENSG00000254100.1,ENST00000519764.1
ENSG00000254060.1,ENST00000518302.1
ENSG00000254090.1,ENST00000521584.1
ENSG00000254098.1,ENST00000518305.1
ENSG00000254120.1,ENST00000519215.1
ENSG00000254162.1,ENST00000523871.1
ENSG00000254076.1,ENST00000523156.1
ENSG00000254180.1,ENST00000521975.1
ENSG00000254115.1,ENST00000519041.1
ENSG00000254086.1,ENST00000522967.1
ENSG00000254131.1,ENST00000517332.1
ENSG00000254150.1,ENST00000524110.1
ENSG00000254161.1,ENST00000517313.1
ENSG00000254087.3,ENST00000519728.1
ENSG00000254143.1,ENST00000520487.1
ENSG00000254091.2,ENST00000522241.2
ENSG00000254075.1,ENST00000523818.1
ENSG00000254138.1,ENST00000523584.1
ENSG00000254130.1,ENST00000523742.1
ENSG00000254174.1,ENST00000518307.1
ENSG00000254142.2,ENST00000518787.2
ENSG00000254124.1,ENST00000522748.1
ENSG00000254166.1,ENST00000521815.1
ENSG00000254181.1,ENST00000521814.1
ENSG00000254064.1,ENST00000523556.1
ENSG00000254099.1,ENST00000520882.1
ENSG00000254172.1,ENST00000522581.1
ENSG00000254163.1,ENST00000520705.1
ENSG00000254175.1,ENST00000522485.1
ENSG00000254135.1,ENST00000522704.1
ENSG00000254063.2,ENST00000519198.2
ENSG00000254134.1,ENST00000517572.1
ENSG00000254077.1,ENST00000522952.1
ENSG00000254093.4,ENST00000314787.3
ENSG00000254145.1,ENST00000519444.1
ENSG00000254158.1,ENST00000521486.1
ENSG00000254160.1,ENST00000517950.1
ENSG00000254119.1,ENST00000519990.1
ENSG00000254154.4,ENST00000466953.2
ENSG00000254146.1,ENST00000520062.1
ENSG00000254084.1,ENST00000519793.1
ENSG00000254080.1,ENST00000522127.1
ENSG00000254118.1,ENST00000524239.1
ENSG00000254070.1,ENST00000524225.1
ENSG00000254152.1,ENST00000519658.1
ENSG00000254092.1,ENST00000518967.1
ENSG00000254156.1,ENST00000522986.1
ENSG00000254088.1,ENST00000521259.1
ENSG00000254103.1,ENST00000520812.1
ENSG00000254102.1,ENST00000520834.1
ENSG00000254182.1,ENST00000520706.1
ENSG00000254083.1,ENST00000522279.1
ENSG00000254127.1,ENST00000523725.1
ENSG00000254176.1,ENST00000523951.1
ENSG00000254104.2,ENST00000522979.2
ENSG00000254129.1,ENST00000517632.1
ENSG00000254081.1,ENST00000520902.1
ENSG00000254126.2,ENST00000417670.2
ENSG00000254153.1,ENST00000521218.1
ENSG00000254089.1,ENST00000522598.1
ENSG00000254106.1,ENST00000523446.1
ENSG00000254101.1,ENST00000521090.1
ENSG00000254165.1,ENST00000522190.1
ENSG00000254167.1,ENST00000519403.1
ENSG00000254151.1,ENST00000523928.1
ENSG00000254177.1,ENST00000519107.1
ENSG00000254139.1,ENST00000518934.1
ENSG00000254144.2,ENST00000517300.1
ENSG00000254117.1,ENST00000517302.1
ENSG00000254069.2,ENST00000523451.2
ENSG00000254082.1,ENST00000519537.1
ENSG00000254097.1,ENST00000519599.1
ENSG00000254065.1,ENST00000517810.1
ENSG00000254170.1,ENST00000519121.1
ENSG00000254123.1,ENST00000520155.1
ENSG00000254148.3,ENST00000540802.1
ENSG00000254133.1,ENST00000523404.1
ENSG00000254112.1,ENST00000520175.1
ENSG00000254113.1,ENST00000518970.1
ENSG00000254171.1,ENST00000520075.1
ENSG00000254073.1,ENST00000518405.1
ENSG00000254061.1,ENST00000521717.1
ENSG00000254140.1,ENST00000390540.2
ENSG00000254173.1,ENST00000522274.1
ENSG00000254178.1,ENST00000520386.1
ENSG00000254141.1,ENST00000519805.1
ENSG00000254157.1,ENST00000522607.1
ENSG00000254245.1,ENST00000253812.6
ENSG00000254198.1,ENST00000517759.1
ENSG00000254288.1,ENST00000519323.1
ENSG00000254190.1,ENST00000521633.1
ENSG00000254283.1,ENST00000517783.1
ENSG00000254273.1,ENST00000523233.1
ENSG00000254255.1,ENST00000521318.1
ENSG00000254206.1,ENST00000524087.1
ENSG00000254213.2,ENST00000521579.2
ENSG00000254287.1,ENST00000522970.1
ENSG00000254281.1,ENST00000517983.1
ENSG00000254258.1,ENST00000522373.1
ENSG00000254268.1,ENST00000520120.1
ENSG00000254254.1,ENST00000518662.1
ENSG00000254228.1,ENST00000520410.1
ENSG00000254270.1,ENST00000523006.1
ENSG00000254208.1,ENST00000520129.1
ENSG00000254216.1,ENST00000524200.1
ENSG00000254183.1,ENST00000523974.1
ENSG00000254185.1,ENST00000518703.1
ENSG00000254271.1,ENST00000517854.1
ENSG00000254274.1,ENST00000523009.1
ENSG00000254239.1,ENST00000522973.1
ENSG00000254209.1,ENST00000518922.1
ENSG00000254230.1,ENST00000517384.1
ENSG00000254207.1,ENST00000520760.1
ENSG00000254290.1,ENST00000519691.1
ENSG00000254219.1,ENST00000519498.1
ENSG00000254291.1,ENST00000523604.1
ENSG00000254264.2,ENST00000517943.2
ENSG00000254225.1,ENST00000522014.1
ENSG00000254226.1,ENST00000524295.1
ENSG00000254199.1,ENST00000523311.1
ENSG00000254186.1,ENST00000517722.1
ENSG00000254237.1,ENST00000521842.1
ENSG00000254189.1,ENST00000519275.1
ENSG00000254229.2,ENST00000519497.1
ENSG00000254260.1,ENST00000523496.1
ENSG00000254220.1,ENST00000519785.1
ENSG00000254277.1,ENST00000519840.1
ENSG00000254215.1,ENST00000522733.1
ENSG00000254292.1,ENST00000522473.1
ENSG00000254256.1,ENST00000522496.1
ENSG00000254249.1,ENST00000522005.1
ENSG00000254266.1,ENST00000522302.1
ENSG00000254200.1,ENST00000521552.1
ENSG00000254192.1,ENST00000520041.1
ENSG00000254187.1,ENST00000522956.1
ENSG00000254205.1,ENST00000522494.1
ENSG00000254293.1,ENST00000518984.1
ENSG00000254210.1,ENST00000518774.1
ENSG00000254223.1,ENST00000522667.1
ENSG00000254240.1,ENST00000519296.1
ENSG00000254261.1,ENST00000523363.1
ENSG00000254211.1,ENST00000522731.1
ENSG00000254244.1,ENST00000517543.1
ENSG00000254252.1,ENST00000520308.1
ENSG00000254294.1,ENST00000520656.1
ENSG00000254253.1,ENST00000522981.1
ENSG00000254262.1,ENST00000522390.1
ENSG00000254241.1,ENST00000523889.1
ENSG00000254194.1,ENST00000521714.1
ENSG00000254285.2,ENST00000519669.1
ENSG00000254247.1,ENST00000522216.1
ENSG00000254284.1,ENST00000517737.1
ENSG00000254203.1,ENST00000524010.1
ENSG00000254263.1,ENST00000521014.1
ENSG00000254204.1,ENST00000521930.1
ENSG00000254238.1,ENST00000520778.1
ENSG00000254246.1,ENST00000517708.1
ENSG00000254197.1,ENST00000520606.1
ENSG00000254184.3,ENST00000438904.2
ENSG00000254214.1,ENST00000519887.1
ENSG00000254231.1,ENST00000521326.1
ENSG00000254248.1,ENST00000518598.1
ENSG00000254236.1,ENST00000522416.1
ENSG00000254265.1,ENST00000517626.1
ENSG00000254235.1,ENST00000520390.1
ENSG00000254275.2,ENST00000520206.1
ENSG00000254195.1,ENST00000521343.1
ENSG00000254286.1,ENST00000519880.1
ENSG00000254233.1,ENST00000522554.1
ENSG00000254276.1,ENST00000521765.1
ENSG00000254269.1,ENST00000522989.1
ENSG00000254278.1,ENST00000518362.1
ENSG00000254224.1,ENST00000520575.1
ENSG00000254221.1,ENST00000523390.1
ENSG00000254251.1,ENST00000517884.1
ENSG00000254289.1,ENST00000519182.1
ENSG00000254193.1,ENST00000520478.1
ENSG00000254227.1,ENST00000523525.1
ENSG00000254279.1,ENST00000517907.1
ENSG00000254222.1,ENST00000521378.1
ENSG00000254295.1,ENST00000519755.1
ENSG00000254201.1,ENST00000519185.1
ENSG00000254202.1,ENST00000523678.1
ENSG00000254267.1,ENST00000518704.1
ENSG00000254212.1,ENST00000521595.1
ENSG00000254272.1,ENST00000519706.1
ENSG00000254242.1,ENST00000518324.1
ENSG00000254357.1,ENST00000522918.1
ENSG00000254364.1,ENST00000523784.1
ENSG00000254401.1,ENST00000525758.1
ENSG00000254311.1,ENST00000520330.1
ENSG00000254374.2,ENST00000512735.2
ENSG00000254339.1,ENST00000520543.1
ENSG00000254399.2,ENST00000529326.2
ENSG00000254373.1,ENST00000522428.1
ENSG00000254329.1,ENST00000519079.1
ENSG00000254335.1,ENST00000518435.1
ENSG00000254381.3,ENST00000445286.3
ENSG00000254298.1,ENST00000523781.1
ENSG00000254363.2,ENST00000607850.1
ENSG00000254402.2,ENST00000529415.2
ENSG00000254317.1,ENST00000524100.1
ENSG00000254412.1,ENST00000525324.1
ENSG00000254334.1,ENST00000519996.1
ENSG00000254355.1,ENST00000519525.1
ENSG00000254308.1,ENST00000520218.1
ENSG00000254318.1,ENST00000521906.1
ENSG00000254397.1,ENST00000531111.1
ENSG00000254369.2,ENST00000518947.2
ENSG00000254388.1,ENST00000519164.1
ENSG00000254331.1,ENST00000522230.1
ENSG00000254387.1,ENST00000518490.1
ENSG00000254347.1,ENST00000521224.1
ENSG00000254300.1,ENST00000518732.1
ENSG00000254389.2,ENST00000518049.1
ENSG00000254407.1,ENST00000528576.1
ENSG00000254415.3,ENST00000360844.6
ENSG00000254365.1,ENST00000521697.1
ENSG00000254348.1,ENST00000521874.1
ENSG00000254372.1,ENST00000518674.1
ENSG00000254312.1,ENST00000518583.1
ENSG00000254367.1,ENST00000522213.1
ENSG00000254306.1,ENST00000517714.1
ENSG00000254315.1,ENST00000521010.1
ENSG00000254391.1,ENST00000524198.1
ENSG00000254316.1,ENST00000519722.1
ENSG00000254376.2,ENST00000524155.2
ENSG00000254408.1,ENST00000532342.1
ENSG00000254392.1,ENST00000523425.1
ENSG00000254302.1,ENST00000518217.1
ENSG00000254400.1,ENST00000527191.1
ENSG00000254345.1,ENST00000518179.1
ENSG00000254417.1,ENST00000531347.1
ENSG00000254403.1,ENST00000528485.1
ENSG00000254398.1,ENST00000531834.1
ENSG00000254346.2,ENST00000523621.2
ENSG00000254349.1,ENST00000523118.1
ENSG00000254307.2,ENST00000521706.1
ENSG00000254337.1,ENST00000522354.1
ENSG00000254416.1,ENST00000526605.1
ENSG00000254366.2,ENST00000518706.2
ENSG00000254394.1,ENST00000524359.1
ENSG00000254297.1,ENST00000523497.1
ENSG00000254319.1,ENST00000520570.1
ENSG00000254383.1,ENST00000518428.1
ENSG00000254326.1,ENST00000522512.1
ENSG00000254328.1,ENST00000521201.1
ENSG00000254324.1,ENST00000521276.1
ENSG00000254342.1,ENST00000520479.1
ENSG00000254338.1,ENST00000519762.1
ENSG00000254350.1,ENST00000517595.1
ENSG00000254352.1,ENST00000520351.1
ENSG00000254384.1,ENST00000519399.1
ENSG00000254413.4,ENST00000453634.1
ENSG00000254370.1,ENST00000522589.1
ENSG00000254314.1,ENST00000520496.1
ENSG00000254353.1,ENST00000520085.1
ENSG00000254409.1,ENST00000526408.1
ENSG00000254362.1,ENST00000518031.1
ENSG00000254341.1,ENST00000522478.1
ENSG00000254330.1,ENST00000519680.1
ENSG00000254361.1,ENST00000519652.1
ENSG00000254309.1,ENST00000519431.1
ENSG00000254303.1,ENST00000523792.1
ENSG00000254320.1,ENST00000522004.1
ENSG00000254310.1,ENST00000521306.1
ENSG00000254411.1,ENST00000525853.1
ENSG00000254321.1,ENST00000521511.1
ENSG00000254380.1,ENST00000520459.1
ENSG00000254305.1,ENST00000520744.1
ENSG00000254332.1,ENST00000520239.1
ENSG00000254325.2,ENST00000518552.2
ENSG00000254313.1,ENST00000523552.1
ENSG00000254344.1,ENST00000519189.1
ENSG00000254340.1,ENST00000520017.1
ENSG00000254336.1,ENST00000517591.1
ENSG00000254343.2,ENST00000574086.1
ENSG00000254395.1,ENST00000520889.1
ENSG00000254406.1,ENST00000527539.1
ENSG00000254414.1,ENST00000527801.1
ENSG00000254358.1,ENST00000517555.1
ENSG00000254396.1,ENST00000522960.1
ENSG00000254351.1,ENST00000523141.1
ENSG00000254377.1,ENST00000521441.1
ENSG00000254333.1,ENST00000519040.1
